Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Mullsjö D;73560;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Nederbördsmängd;summa 1 dygn, 1 gång/dygn, kl 06;millimeter

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1961-09-29 06:00:01;1961-09-30 06:00:00;1961-09-29;7.0;G
1961-09-30 06:00:01;1961-10-01 06:00:00;1961-09-30;0.0;G
1961-10-01 06:00:01;1961-10-02 06:00:00;1961-10-01;0.0;G
1961-10-02 06:00:01;1961-10-03 06:00:00;1961-10-02;0.0;G
1961-10-03 06:00:01;1961-10-04 06:00:00;1961-10-03;0.0;G
1961-10-04 06:00:01;1961-10-05 06:00:00;1961-10-04;0.0;G
1961-10-05 06:00:01;1961-10-06 06:00:00;1961-10-05;0.0;G
1961-10-06 06:00:01;1961-10-07 06:00:00;1961-10-06;0.0;G
1961-10-07 06:00:01;1961-10-08 06:00:00;1961-10-07;0.0;G
1961-10-08 06:00:01;1961-10-09 06:00:00;1961-10-08;10.0;G
1961-10-09 06:00:01;1961-10-10 06:00:00;1961-10-09;2.2;G
1961-10-10 06:00:01;1961-10-11 06:00:00;1961-10-10;0.2;G
1961-10-11 06:00:01;1961-10-12 06:00:00;1961-10-11;2.1;G
1961-10-12 06:00:01;1961-10-13 06:00:00;1961-10-12;0.0;G
1961-10-13 06:00:01;1961-10-14 06:00:00;1961-10-13;0.0;G
1961-10-14 06:00:01;1961-10-15 06:00:00;1961-10-14;0.0;G
1961-10-15 06:00:01;1961-10-16 06:00:00;1961-10-15;0.0;G
1961-10-16 06:00:01;1961-10-17 06:00:00;1961-10-16;3.3;G
1961-10-17 06:00:01;1961-10-18 06:00:00;1961-10-17;5.2;G
1961-10-18 06:00:01;1961-10-19 06:00:00;1961-10-18;7.1;G
1961-10-19 06:00:01;1961-10-20 06:00:00;1961-10-19;10.1;G
1961-10-20 06:00:01;1961-10-21 06:00:00;1961-10-20;1.8;G
1961-10-21 06:00:01;1961-10-22 06:00:00;1961-10-21;0.8;G
1961-10-22 06:00:01;1961-10-23 06:00:00;1961-10-22;0.2;G
1961-10-23 06:00:01;1961-10-24 06:00:00;1961-10-23;3.4;G
1961-10-24 06:00:01;1961-10-25 06:00:00;1961-10-24;6.6;G
1961-10-25 06:00:01;1961-10-26 06:00:00;1961-10-25;4.7;G
1961-10-26 06:00:01;1961-10-27 06:00:00;1961-10-26;1.7;G
1961-10-27 06:00:01;1961-10-28 06:00:00;1961-10-27;5.2;G
1961-10-28 06:00:01;1961-10-29 06:00:00;1961-10-28;0.0;G
1961-10-29 06:00:01;1961-10-30 06:00:00;1961-10-29;2.5;G
1961-10-30 06:00:01;1961-10-31 06:00:00;1961-10-30;8.3;G
1961-10-31 06:00:01;1961-11-01 06:00:00;1961-10-31;6.7;G
1961-11-01 06:00:01;1961-11-02 06:00:00;1961-11-01;2.8;G
1961-11-02 06:00:01;1961-11-03 06:00:00;1961-11-02;13.9;G
1961-11-03 06:00:01;1961-11-04 06:00:00;1961-11-03;15.0;G
1961-11-04 06:00:01;1961-11-05 06:00:00;1961-11-04;4.5;G
1961-11-05 06:00:01;1961-11-06 06:00:00;1961-11-05;0.0;G
1961-11-06 06:00:01;1961-11-07 06:00:00;1961-11-06;0.0;G
1961-11-07 06:00:01;1961-11-08 06:00:00;1961-11-07;2.4;G
1961-11-08 06:00:01;1961-11-09 06:00:00;1961-11-08;4.0;G
